# Dataset "Data 0" exported from GenX on Wed Dec  6 15:34:13 2017
# Column lables:
# x	I_simulated	I	error(I)
4.954999999999999183e+00 1.288588906271004263e-08 0.000000000000000000e+00 0.000000000000000000e+00
4.959999999999999076e+00 1.291895673665129182e-08 0.000000000000000000e+00 0.000000000000000000e+00
4.964999999999998970e+00 3.196215212376734988e-08 0.000000000000000000e+00 0.000000000000000000e+00
4.969999999999998863e+00 6.522055922646615715e-08 0.000000000000000000e+00 0.000000000000000000e+00
4.974999999999998757e+00 1.068394846750206629e-07 0.000000000000000000e+00 0.000000000000000000e+00
4.979999999999998650e+00 1.506070657414687307e-07 0.000000000000000000e+00 0.000000000000000000e+00
4.984999999999999432e+00 1.906195670846552917e-07 0.000000000000000000e+00 0.000000000000000000e+00
4.989999999999999325e+00 2.218568183127501348e-07 0.000000000000000000e+00 0.000000000000000000e+00
4.994999999999999218e+00 2.406327872768704037e-07 0.000000000000000000e+00 0.000000000000000000e+00
4.999999999999999112e+00 2.449019571384183467e-07 0.000000000000000000e+00 0.000000000000000000e+00
5.004999999999999005e+00 2.344141158236248650e-07 0.000000000000000000e+00 0.000000000000000000e+00
5.009999999999998899e+00 2.107178735935352931e-07 0.000000000000000000e+00 0.000000000000000000e+00
5.014999999999998792e+00 1.770174884181705835e-07 0.000000000000000000e+00 0.000000000000000000e+00
5.019999999999998685e+00 1.378901474512426709e-07 0.000000000000000000e+00 0.000000000000000000e+00
5.024999999999998579e+00 9.887390529395898789e-08 0.000000000000000000e+00 0.000000000000000000e+00
5.029999999999999361e+00 6.594201146610401570e-08 0.000000000000000000e+00 0.000000000000000000e+00
5.034999999999999254e+00 4.488859797404817778e-08 0.000000000000000000e+00 0.000000000000000000e+00
5.039999999999999147e+00 4.066366367616492270e-08 0.000000000000000000e+00 0.000000000000000000e+00
5.044999999999999041e+00 5.671059807114249738e-08 0.000000000000000000e+00 0.000000000000000000e+00
5.049999999999998934e+00 9.437442767687700729e-08 0.000000000000000000e+00 0.000000000000000000e+00
5.054999999999998828e+00 1.524599030887936124e-07 0.000000000000000000e+00 0.000000000000000000e+00
5.059999999999998721e+00 2.270215287638593557e-07 0.000000000000000000e+00 0.000000000000000000e+00
5.064999999999998614e+00 3.114592017216540429e-07 0.000000000000000000e+00 0.000000000000000000e+00
5.069999999999999396e+00 3.969710840065666777e-07 0.000000000000000000e+00 0.000000000000000000e+00
5.074999999999999289e+00 4.733794748924500785e-07 0.000000000000000000e+00 0.000000000000000000e+00
5.079999999999999183e+00 5.302979747212103189e-07 0.000000000000000000e+00 0.000000000000000000e+00
5.084999999999999076e+00 5.585538459584967724e-07 0.000000000000000000e+00 0.000000000000000000e+00
5.089999999999998970e+00 5.517250576599752438e-07 0.000000000000000000e+00 0.000000000000000000e+00
5.094999999999998863e+00 5.076053699838193582e-07 0.000000000000000000e+00 0.000000000000000000e+00
5.099999999999998757e+00 4.293816692662657765e-07 0.000000000000000000e+00 0.000000000000000000e+00
5.104999999999998650e+00 3.263033779868414772e-07 0.000000000000000000e+00 0.000000000000000000e+00
5.109999999999999432e+00 2.136496649730179373e-07 0.000000000000000000e+00 0.000000000000000000e+00
5.114999999999999325e+00 1.118584650037429865e-07 0.000000000000000000e+00 0.000000000000000000e+00
5.119999999999999218e+00 4.476980565506616192e-08 0.000000000000000000e+00 0.000000000000000000e+00
5.124999999999999112e+00 3.704784105344925554e-08 0.000000000000000000e+00 0.000000000000000000e+00
5.129999999999999005e+00 1.109701686499291954e-07 0.000000000000000000e+00 0.000000000000000000e+00
5.134999999999998899e+00 2.828948763557198174e-07 0.000000000000000000e+00 0.000000000000000000e+00
5.139999999999998792e+00 5.598188027396555746e-07 0.000000000000000000e+00 0.000000000000000000e+00
5.144999999999998685e+00 9.365081481523220060e-07 0.000000000000000000e+00 0.000000000000000000e+00
5.149999999999998579e+00 1.393700463987725098e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.154999999999999361e+00 1.897835088916576763e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.159999999999999254e+00 2.402663351349681911e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.164999999999999147e+00 2.852923767879330484e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.169999999999999041e+00 3.190052345409173232e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.174999999999998934e+00 3.359652636880352177e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.179999999999998828e+00 3.320199070859452362e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.184999999999998721e+00 3.052218618107760974e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.189999999999998614e+00 2.567019150085014957e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.194999999999999396e+00 1.913934383034660910e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.199999999999999289e+00 1.185055695387168172e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.204999999999999183e+00 5.165321507524261408e-07 0.000000000000000000e+00 0.000000000000000000e+00
5.209999999999999076e+00 8.574256547472245999e-08 0.000000000000000000e+00 0.000000000000000000e+00
5.214999999999998970e+00 1.039661446442306534e-07 0.000000000000000000e+00 0.000000000000000000e+00
5.219999999999998863e+00 8.045778446250738759e-07 0.000000000000000000e+00 0.000000000000000000e+00
5.224999999999998757e+00 2.427237517587532824e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.229999999999998650e+00 5.198986670088665543e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.234999999999999432e+00 9.313568056458743118e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.239999999999999325e+00 1.491059670548902709e-05 0.000000000000000000e+00 0.000000000000000000e+00
5.244999999999999218e+00 2.205639715565061132e-05 0.000000000000000000e+00 0.000000000000000000e+00
5.249999999999999112e+00 3.072835143249396040e-05 0.000000000000000000e+00 0.000000000000000000e+00
5.254999999999999005e+00 4.080446017177560098e-05 0.000000000000000000e+00 0.000000000000000000e+00
5.259999999999998899e+00 5.205950608713266818e-05 0.000000000000000000e+00 0.000000000000000000e+00
5.264999999999998792e+00 6.416874274792096070e-05 0.000000000000000000e+00 0.000000000000000000e+00
5.269999999999998685e+00 7.671944681029126199e-05 0.000000000000000000e+00 0.000000000000000000e+00
5.274999999999998579e+00 8.923001663728826523e-05 0.000000000000000000e+00 0.000000000000000000e+00
5.279999999999999361e+00 1.011756324191479672e-04 0.000000000000000000e+00 0.000000000000000000e+00
5.284999999999999254e+00 1.120188743977650200e-04 0.000000000000000000e+00 0.000000000000000000e+00
5.289999999999999147e+00 1.212431866859289950e-04 0.000000000000000000e+00 0.000000000000000000e+00
5.294999999999999041e+00 1.283867266130891689e-04 0.000000000000000000e+00 0.000000000000000000e+00
5.299999999999998934e+00 1.330739923556354277e-04 0.000000000000000000e+00 0.000000000000000000e+00
5.304999999999998828e+00 1.350426960827010676e-04 0.000000000000000000e+00 0.000000000000000000e+00
5.309999999999998721e+00 1.341636470846705917e-04 0.000000000000000000e+00 0.000000000000000000e+00
5.314999999999998614e+00 1.304519096636484862e-04 0.000000000000000000e+00 0.000000000000000000e+00
5.319999999999999396e+00 1.240681648107724432e-04 0.000000000000000000e+00 0.000000000000000000e+00
5.324999999999999289e+00 1.153099775461372212e-04 0.000000000000000000e+00 0.000000000000000000e+00
5.329999999999999183e+00 1.045934865898219491e-04 0.000000000000000000e+00 0.000000000000000000e+00
5.334999999999999076e+00 9.242681784317802640e-05 0.000000000000000000e+00 0.000000000000000000e+00
5.339999999999998970e+00 7.937720745053447537e-05 0.000000000000000000e+00 0.000000000000000000e+00
5.344999999999998863e+00 6.603434153694412380e-05 0.000000000000000000e+00 0.000000000000000000e+00
5.349999999999998757e+00 5.297272975639530704e-05 0.000000000000000000e+00 0.000000000000000000e+00
5.354999999999998650e+00 4.071599916575643148e-05 0.000000000000000000e+00 0.000000000000000000e+00
5.359999999999998543e+00 2.970581631472988737e-05 0.000000000000000000e+00 0.000000000000000000e+00
5.364999999999999325e+00 2.027773446073552859e-05 0.000000000000000000e+00 0.000000000000000000e+00
5.369999999999999218e+00 1.264565684918909795e-05 0.000000000000000000e+00 0.000000000000000000e+00
5.374999999999999112e+00 6.895861671989510555e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.379999999999999005e+00 2.990718187996294999e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.384999999999998899e+00 7.814113824825213621e-07 0.000000000000000000e+00 0.000000000000000000e+00
5.389999999999998792e+00 2.825823485346502012e-08 0.000000000000000000e+00 0.000000000000000000e+00
5.394999999999998685e+00 4.266076965729469424e-07 0.000000000000000000e+00 0.000000000000000000e+00
5.399999999999998579e+00 1.635919854359745798e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.404999999999999361e+00 3.309449160221664765e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.409999999999999254e+00 5.122021680717765682e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.414999999999999147e+00 6.793684128126444955e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.419999999999999041e+00 8.107479264556345685e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.424999999999998934e+00 8.920217375513054400e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.429999999999998828e+00 9.165804489403450326e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.434999999999998721e+00 8.851387173382169857e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.439999999999998614e+00 8.047214782295125180e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.444999999999999396e+00 6.871644517075816234e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.449999999999999289e+00 5.473077401591294886e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.454999999999999183e+00 4.010786481626951106e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.459999999999999076e+00 2.636573906069190613e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.464999999999998970e+00 1.478982559371543688e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.469999999999998863e+00 6.314200709057908432e-07 0.000000000000000000e+00 0.000000000000000000e+00
5.474999999999998757e+00 1.450722866298026349e-07 0.000000000000000000e+00 0.000000000000000000e+00
5.479999999999998650e+00 2.694314185100437743e-08 0.000000000000000000e+00 0.000000000000000000e+00
5.484999999999998543e+00 2.428155739522633259e-07 0.000000000000000000e+00 0.000000000000000000e+00
5.489999999999999325e+00 7.244386818002420270e-07 0.000000000000000000e+00 0.000000000000000000e+00
5.494999999999999218e+00 1.379856982840644764e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.499999999999999112e+00 2.105543152552820121e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.504999999999999005e+00 2.798895344099523460e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.509999999999998899e+00 3.369716462534281601e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.514999999999998792e+00 3.749491533777646492e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.519999999999998685e+00 3.897592198398415958e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.524999999999998579e+00 3.803925307427222791e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.529999999999999361e+00 3.487960414459505712e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.534999999999999254e+00 2.994472383816272272e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.539999999999999147e+00 2.386677998503544118e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.544999999999999041e+00 1.737695235634876475e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.549999999999998934e+00 1.121388229814431224e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.554999999999998828e+00 6.036708376941994282e-07 0.000000000000000000e+00 0.000000000000000000e+00
5.559999999999998721e+00 2.352320714833812066e-07 0.000000000000000000e+00 0.000000000000000000e+00
5.564999999999998614e+00 4.643526414705944825e-08 0.000000000000000000e+00 0.000000000000000000e+00
5.569999999999998508e+00 4.485784739022812307e-08 0.000000000000000000e+00 0.000000000000000000e+00
5.574999999999999289e+00 2.156151507520168976e-07 0.000000000000000000e+00 0.000000000000000000e+00
5.579999999999999183e+00 5.242875191994449634e-07 0.000000000000000000e+00 0.000000000000000000e+00
5.584999999999999076e+00 9.219816243676898716e-07 0.000000000000000000e+00 0.000000000000000000e+00
5.589999999999998970e+00 1.351834940902905598e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.594999999999998863e+00 1.756139089134681658e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.599999999999998757e+00 2.083224376966006488e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.604999999999998650e+00 2.293313984680163260e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.609999999999998543e+00 2.362710203867189056e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.614999999999999325e+00 2.285895869387070920e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.619999999999999218e+00 2.075393764753088840e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.624999999999999112e+00 1.759494124003922734e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.629999999999999005e+00 1.378204462869886828e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.634999999999998899e+00 9.779696825884705545e-07 0.000000000000000000e+00 0.000000000000000000e+00
5.639999999999998792e+00 6.058332539240312206e-07 0.000000000000000000e+00 0.000000000000000000e+00
5.644999999999998685e+00 3.037506768221764682e-07 0.000000000000000000e+00 0.000000000000000000e+00
5.649999999999998579e+00 1.037225465514946313e-07 0.000000000000000000e+00 0.000000000000000000e+00
5.654999999999999361e+00 2.429440521064271006e-08 0.000000000000000000e+00 0.000000000000000000e+00
5.659999999999999254e+00 6.879060823870610479e-08 0.000000000000000000e+00 0.000000000000000000e+00
5.664999999999999147e+00 2.254325514503526382e-07 0.000000000000000000e+00 0.000000000000000000e+00
5.669999999999999041e+00 4.692642006891077273e-07 0.000000000000000000e+00 0.000000000000000000e+00
5.674999999999998934e+00 7.655967660805711980e-07 0.000000000000000000e+00 0.000000000000000000e+00
5.679999999999998828e+00 1.074513691568016959e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.684999999999998721e+00 1.355865608903088509e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.689999999999998614e+00 1.574143839734191842e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.694999999999998508e+00 1.702653210310378191e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.699999999999999289e+00 1.726504555347569608e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.704999999999999183e+00 1.644100814293742397e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.709999999999999076e+00 1.466978615116434767e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.714999999999998970e+00 1.218066722689062171e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.719999999999998863e+00 9.286099540880296927e-07 0.000000000000000000e+00 0.000000000000000000e+00
5.724999999999998757e+00 6.341603902391965927e-07 0.000000000000000000e+00 0.000000000000000000e+00
5.729999999999998650e+00 3.701396877692206168e-07 0.000000000000000000e+00 0.000000000000000000e+00
5.734999999999998543e+00 1.675161561143034031e-07 0.000000000000000000e+00 0.000000000000000000e+00
5.739999999999999325e+00 4.911467312652334129e-08 0.000000000000000000e+00 0.000000000000000000e+00
5.744999999999999218e+00 2.699088006755695046e-08 0.000000000000000000e+00 0.000000000000000000e+00
5.749999999999999112e+00 1.011649157906781667e-07 0.000000000000000000e+00 0.000000000000000000e+00
5.754999999999999005e+00 2.598413083311279524e-07 0.000000000000000000e+00 0.000000000000000000e+00
5.759999999999998899e+00 4.810611183522778529e-07 0.000000000000000000e+00 0.000000000000000000e+00
5.764999999999998792e+00 7.355616169271987816e-07 0.000000000000000000e+00 0.000000000000000000e+00
5.769999999999998685e+00 9.904777416008592560e-07 0.000000000000000000e+00 0.000000000000000000e+00
5.774999999999998579e+00 1.213424514697417797e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.779999999999998472e+00 1.376461041424583202e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.784999999999999254e+00 1.459458319052134941e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.789999999999999147e+00 1.452471417535848753e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.794999999999999041e+00 1.356841536520560806e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.799999999999998934e+00 1.184909550069437428e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.804999999999998828e+00 9.583909973764526343e-07 0.000000000000000000e+00 0.000000000000000000e+00
5.809999999999998721e+00 7.056229393910418213e-07 0.000000000000000000e+00 0.000000000000000000e+00
5.814999999999998614e+00 4.580267208614692400e-07 0.000000000000000000e+00 0.000000000000000000e+00
5.819999999999998508e+00 2.462218749299523499e-07 0.000000000000000000e+00 0.000000000000000000e+00
5.824999999999999289e+00 9.626476899968733026e-08 0.000000000000000000e+00 0.000000000000000000e+00
5.829999999999999183e+00 2.646703601328393459e-08 0.000000000000000000e+00 0.000000000000000000e+00
5.834999999999999076e+00 4.517603600698336833e-08 0.000000000000000000e+00 0.000000000000000000e+00
5.839999999999998970e+00 1.497815985828221770e-07 0.000000000000000000e+00 0.000000000000000000e+00
5.844999999999998863e+00 3.270644210600455451e-07 0.000000000000000000e+00 0.000000000000000000e+00
5.849999999999998757e+00 5.548395966038926965e-07 0.000000000000000000e+00 0.000000000000000000e+00
5.854999999999998650e+00 8.046931022719039990e-07 0.000000000000000000e+00 0.000000000000000000e+00
5.859999999999998543e+00 1.045478122522196268e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.864999999999999325e+00 1.247147250864011694e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.869999999999999218e+00 1.384456539650780326e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.874999999999999112e+00 1.440092680347362395e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.879999999999999005e+00 1.406843391232224441e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.884999999999998899e+00 1.288545183577289089e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.889999999999998792e+00 1.099688582822515910e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.894999999999998685e+00 8.637213903721889975e-07 0.000000000000000000e+00 0.000000000000000000e+00
5.899999999999998579e+00 6.102467671303472799e-07 0.000000000000000000e+00 0.000000000000000000e+00
5.904999999999998472e+00 3.714463775010747748e-07 0.000000000000000000e+00 0.000000000000000000e+00
5.909999999999999254e+00 1.781537620472585144e-07 0.000000000000000000e+00 0.000000000000000000e+00
5.914999999999999147e+00 5.604818665217362629e-08 0.000000000000000000e+00 0.000000000000000000e+00
5.919999999999999041e+00 2.242891121591019375e-08 0.000000000000000000e+00 0.000000000000000000e+00
5.924999999999998934e+00 8.396503538054272592e-08 0.000000000000000000e+00 0.000000000000000000e+00
5.929999999999998828e+00 2.357040650490930519e-07 0.000000000000000000e+00 0.000000000000000000e+00
5.934999999999998721e+00 4.614758818603042736e-07 0.000000000000000000e+00 0.000000000000000000e+00
5.939999999999998614e+00 7.356647384932998051e-07 0.000000000000000000e+00 0.000000000000000000e+00
5.944999999999998508e+00 1.026159237349716038e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.949999999999999289e+00 1.298147934126050292e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.954999999999999183e+00 1.518322981797572543e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.959999999999999076e+00 1.658998690868362751e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.964999999999998970e+00 1.701653018283372527e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.969999999999998863e+00 1.639458365427033556e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.974999999999998757e+00 1.478477684735585703e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.979999999999998650e+00 1.237350885643567196e-06 0.000000000000000000e+00 0.000000000000000000e+00
5.984999999999998543e+00 9.454684200023837569e-07 0.000000000000000000e+00 0.000000000000000000e+00
5.989999999999998437e+00 6.398044707749437868e-07 0.000000000000000000e+00 0.000000000000000000e+00
5.994999999999999218e+00 3.607414940817598612e-07 0.000000000000000000e+00 0.000000000000000000e+00
5.999999999999999112e+00 1.473426968622271371e-07 0.000000000000000000e+00 0.000000000000000000e+00
6.004999999999999005e+00 3.260474421318948187e-08 0.000000000000000000e+00 0.000000000000000000e+00
6.009999999999998899e+00 3.924026655674312747e-08 0.000000000000000000e+00 0.000000000000000000e+00
6.014999999999998792e+00 1.764956522791182433e-07 0.000000000000000000e+00 0.000000000000000000e+00
6.019999999999998685e+00 4.384080096912440504e-07 0.000000000000000000e+00 0.000000000000000000e+00
6.024999999999998579e+00 8.037563056237513918e-07 0.000000000000000000e+00 0.000000000000000000e+00
6.029999999999998472e+00 1.237781101934130149e-06 0.000000000000000000e+00 0.000000000000000000e+00
6.034999999999999254e+00 1.695554236509717454e-06 0.000000000000000000e+00 0.000000000000000000e+00
6.039999999999999147e+00 2.126695033860935286e-06 0.000000000000000000e+00 0.000000000000000000e+00
6.044999999999999041e+00 2.480973311464142192e-06 0.000000000000000000e+00 0.000000000000000000e+00
6.049999999999998934e+00 2.714228843068227562e-06 0.000000000000000000e+00 0.000000000000000000e+00
6.054999999999998828e+00 2.793984585202301264e-06 0.000000000000000000e+00 0.000000000000000000e+00
6.059999999999998721e+00 2.704143301808587316e-06 0.000000000000000000e+00 0.000000000000000000e+00
6.064999999999998614e+00 2.448233856161759270e-06 0.000000000000000000e+00 0.000000000000000000e+00
6.069999999999998508e+00 2.050807210022238872e-06 0.000000000000000000e+00 0.000000000000000000e+00
6.074999999999999289e+00 1.556759861886359043e-06 0.000000000000000000e+00 0.000000000000000000e+00
6.079999999999999183e+00 1.028566192040265996e-06 0.000000000000000000e+00 0.000000000000000000e+00
6.084999999999999076e+00 5.416102954887866110e-07 0.000000000000000000e+00 0.000000000000000000e+00
6.089999999999998970e+00 1.780010790511453869e-07 0.000000000000000000e+00 0.000000000000000000e+00
6.094999999999998863e+00 1.941196732338456124e-08 0.000000000000000000e+00 0.000000000000000000e+00
6.099999999999998757e+00 1.395924220304781437e-07 0.000000000000000000e+00 0.000000000000000000e+00
6.104999999999998650e+00 5.972418249015250836e-07 0.000000000000000000e+00 0.000000000000000000e+00
6.109999999999998543e+00 1.429912664432620224e-06 0.000000000000000000e+00 0.000000000000000000e+00
6.114999999999998437e+00 2.649521742269880887e-06 0.000000000000000000e+00 0.000000000000000000e+00
6.119999999999999218e+00 4.239904105153962443e-06 0.000000000000000000e+00 0.000000000000000000e+00
6.124999999999999112e+00 6.156658968127651342e-06 0.000000000000000000e+00 0.000000000000000000e+00
6.129999999999999005e+00 8.329328377046472405e-06 0.000000000000000000e+00 0.000000000000000000e+00
6.134999999999998899e+00 1.066573819371091662e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.139999999999998792e+00 1.305813757766117847e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.144999999999998685e+00 1.539061579425576328e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.149999999999998579e+00 1.754716830839349098e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.154999999999998472e+00 1.941973687279692978e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.159999999999999254e+00 2.091556378059263044e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.164999999999999147e+00 2.196327551508816053e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.169999999999999041e+00 2.251723687672162517e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.174999999999998934e+00 2.255987982903413054e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.179999999999998828e+00 2.210189516024222380e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.184999999999998721e+00 2.118036159612286354e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.189999999999998614e+00 1.985505867113446772e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.194999999999998508e+00 1.820335109905295970e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.199999999999998401e+00 1.631413183236015297e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.204999999999999183e+00 1.428136133960757399e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.209999999999999076e+00 1.219773986404847728e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.214999999999998970e+00 1.014900062726074426e-05 0.000000000000000000e+00 0.000000000000000000e+00
6.219999999999998863e+00 8.209222683043688600e-06 0.000000000000000000e+00 0.000000000000000000e+00
6.224999999999998757e+00 6.437443482569169245e-06 0.000000000000000000e+00 0.000000000000000000e+00
6.229999999999998650e+00 4.875716436011524389e-06 0.000000000000000000e+00 0.000000000000000000e+00
6.234999999999998543e+00 3.548621814825944299e-06 0.000000000000000000e+00 0.000000000000000000e+00
6.239999999999998437e+00 2.464113442698075109e-06 0.000000000000000000e+00 0.000000000000000000e+00
6.244999999999999218e+00 1.615479927170098361e-06 0.000000000000000000e+00 0.000000000000000000e+00
6.249999999999999112e+00 9.841257795495546053e-07 0.000000000000000000e+00 0.000000000000000000e+00
6.254999999999999005e+00 5.428390671802311008e-07 0.000000000000000000e+00 0.000000000000000000e+00
6.259999999999998899e+00 2.592087786578051687e-07 0.000000000000000000e+00 0.000000000000000000e+00
6.264999999999998792e+00 9.888376734092320654e-08 0.000000000000000000e+00 0.000000000000000000e+00
6.269999999999998685e+00 2.841986215905482582e-08 0.000000000000000000e+00 0.000000000000000000e+00
6.274999999999998579e+00 1.753426540964853768e-08 0.000000000000000000e+00 0.000000000000000000e+00
6.279999999999998472e+00 4.066740053548291136e-08 0.000000000000000000e+00 0.000000000000000000e+00
6.284999999999999254e+00 7.783266629569505832e-08 0.000000000000000000e+00 0.000000000000000000e+00
6.289999999999999147e+00 1.148058714338229433e-07 0.000000000000000000e+00 0.000000000000000000e+00
6.294999999999999041e+00 1.427620839647355088e-07 0.000000000000000000e+00 0.000000000000000000e+00
6.299999999999998934e+00 1.575042263338056041e-07 0.000000000000000000e+00 0.000000000000000000e+00
6.304999999999998828e+00 1.584435707526357189e-07 0.000000000000000000e+00 0.000000000000000000e+00
6.309999999999998721e+00 1.474884212667137299e-07 0.000000000000000000e+00 0.000000000000000000e+00
6.314999999999998614e+00 1.279769076059240810e-07 0.000000000000000000e+00 0.000000000000000000e+00
6.319999999999998508e+00 1.037576761576794425e-07 0.000000000000000000e+00 0.000000000000000000e+00
6.324999999999998401e+00 7.848385743328979185e-08 0.000000000000000000e+00 0.000000000000000000e+00
6.329999999999999183e+00 5.514657366313822680e-08 0.000000000000000000e+00 0.000000000000000000e+00
6.334999999999999076e+00 3.583933835181018087e-08 0.000000000000000000e+00 0.000000000000000000e+00
6.339999999999998970e+00 2.171771959021965758e-08 0.000000000000000000e+00 0.000000000000000000e+00
6.344999999999998863e+00 1.310179063767537852e-08 0.000000000000000000e+00 0.000000000000000000e+00
6.349999999999998757e+00 9.662733220267966049e-09 0.000000000000000000e+00 0.000000000000000000e+00
6.354999999999998650e+00 1.063851953498701107e-08 0.000000000000000000e+00 0.000000000000000000e+00
6.359999999999998543e+00 1.503468080214588133e-08 0.000000000000000000e+00 0.000000000000000000e+00
6.364999999999998437e+00 2.178179254826136096e-08 0.000000000000000000e+00 0.000000000000000000e+00
6.369999999999999218e+00 2.983821558007031545e-08 0.000000000000000000e+00 0.000000000000000000e+00
6.374999999999999112e+00 3.824180347411968368e-08 0.000000000000000000e+00 0.000000000000000000e+00
6.379999999999999005e+00 4.612535817529173407e-08 0.000000000000000000e+00 0.000000000000000000e+00
6.384999999999998899e+00 5.271617813240992162e-08 0.000000000000000000e+00 0.000000000000000000e+00
6.389999999999998792e+00 5.733978276812285423e-08 0.000000000000000000e+00 0.000000000000000000e+00
6.394999999999998685e+00 5.944254917043348800e-08 0.000000000000000000e+00 0.000000000000000000e+00
6.399999999999998579e+00 5.863915195691719314e-08 0.000000000000000000e+00 0.000000000000000000e+00
